"order_item_id","order_id","product_id","quantity","unit_price","discount_pct"
8261,53550,1076,2,248.59,0.05
8262,53550,1006,1,155.32,0.20
8263,53550,1016,1,493.87,0.25
8264,53550,1085,1,99.06,0.00
8265,53550,1118,1,112.54,0.00
8266,53551,1049,1,255.72,0.10
8267,53551,1041,1,149.20,0.05
8268,53551,1013,3,564.43,0.05
8269,53552,1037,1,508.68,0.00
8270,53552,1185,2,5.32,0.15
8271,53553,1071,1,121.29,0.00
8272,53553,1170,2,87.18,0.20
8273,53554,1165,3,149.90,0.20
8274,53554,1180,2,23.27,0.05
8275,53555,1146,1,10.78,0.00
8276,53556,1090,1,195.73,0.25
8277,53557,1080,1,67.79,0.10
8278,53557,1186,2,96.18,0.00
8279,53558,1015,1,508.45,0.25
8280,53558,1172,1,9.41,0.00
8281,53559,1147,3,227.62,0.00
8282,53559,1053,2,74.38,0.10
8283,53559,1007,1,40.95,0.00
8284,53559,1079,1,93.42,0.05
8285,53560,1076,5,256.43,0.05
8286,53560,1051,3,12.40,0.00
8287,53561,1044,2,251.54,0.00
8288,53562,1089,4,46.48,0.15
8289,53562,1178,3,181.77,0.05
8290,53563,1193,5,78.05,0.00
8291,53564,1173,1,63.12,0.00
8292,53564,1189,1,123.77,0.00
8293,53564,1112,3,242.09,0.20
8294,53565,1063,2,10.13,0.00
8295,53565,1141,1,249.84,0.00
8296,53565,1101,1,443.62,0.20
8297,53565,1050,2,236.46,0.00
8298,53566,1055,1,114.64,0.25
8299,53567,1085,1,99.93,0.00
8300,53567,1180,1,24.66,0.20
8301,53568,1142,2,228.85,0.00
8302,53569,1111,1,433.41,0.05
8303,53569,1183,1,72.93,0.00
8304,53569,1084,2,107.14,0.20
8305,53570,1074,3,143.68,0.20
8306,53570,1133,1,302.79,0.00
8307,53570,1125,3,238.06,0.10
8308,53571,1038,1,408.08,0.15
8309,53572,1155,1,281.42,0.00
8310,53572,1063,1,10.01,0.25
8311,53573,1068,4,30.65,0.00
8312,53574,1052,2,174.79,0.00
8313,53574,1066,1,86.59,0.00
8314,53574,1037,2,508.02,0.00
8315,53574,1099,1,247.30,0.00
8316,53575,1142,2,224.45,0.10
8317,53575,1100,5,460.10,0.00
8318,53575,1128,1,354.74,0.20
8319,53575,1082,3,102.80,0.00
8320,53576,1035,1,212.77,0.10
8321,53576,1052,2,167.31,0.00
8322,53577,1090,2,190.39,0.15
8323,53577,1134,2,217.33,0.15
8324,53577,1021,3,426.01,0.00
8325,53578,1110,3,76.59,0.25
8326,53578,1031,1,606.98,0.25
8327,53578,1047,2,204.68,0.00
8328,53578,1002,2,189.22,0.25
8329,53579,1046,1,36.48,0.10
8330,53579,1158,1,269.92,0.05
8331,53579,1037,2,519.02,0.05
8332,53580,1144,2,294.95,0.15
8333,53580,1099,3,245.18,0.00
8334,53580,1170,1,88.76,0.00
8335,53580,1041,3,144.16,0.25
8336,53581,1197,2,57.14,0.20
8337,53582,1171,1,140.62,0.20
8338,53582,1195,1,169.82,0.00
8339,53583,1109,1,256.39,0.00
8340,53583,1186,1,101.30,0.00
8341,53583,1106,1,120.50,0.00
8342,53583,1124,1,88.40,0.15
8343,53584,1118,2,107.45,0.05
8344,53584,1049,1,244.49,0.00
8345,53585,1051,1,12.25,0.10
8346,53585,1085,1,103.00,0.00
8347,53585,1042,4,149.10,0.20
8348,53585,1094,1,381.80,0.00
8349,53586,1144,1,292.30,0.20
8350,53586,1118,3,108.72,0.05
8351,53587,1193,4,76.23,0.15
8352,53588,1137,1,240.95,0.25
8353,53589,1113,1,30.73,0.10
8354,53590,1083,1,393.87,0.20
8355,53591,1120,1,263.84,0.05
8356,53591,1196,2,158.81,0.05
8357,53592,1157,1,95.00,0.00
8358,53592,1093,4,181.55,0.10
8359,53593,1177,2,166.72,0.05
8360,53594,1036,2,144.86,0.00
8361,53594,1170,2,83.20,0.15
8362,53595,1179,1,168.36,0.15
8363,53595,1137,2,234.56,0.25
8364,53596,1010,1,470.98,0.10
8365,53596,1102,3,381.79,0.10
8366,53596,1038,1,398.77,0.00
8367,53597,1097,2,118.25,0.00
8368,53597,1166,2,146.07,0.10
8369,53597,1147,1,230.17,0.10
8370,53598,1198,1,5.21,0.00
8371,53599,1161,2,152.84,0.05
8372,53599,1025,1,388.96,0.00
8373,53599,1159,1,151.99,0.10
8374,53600,1036,1,149.80,0.05
8375,53601,1053,1,74.80,0.00
8376,53601,1054,1,37.88,0.00
8377,53602,1172,1,9.41,0.00
8378,53603,1175,3,114.05,0.15
8379,53604,1098,1,196.39,0.15
8380,53604,1117,2,268.72,0.20
8381,53604,1183,2,69.61,0.00
8382,53605,1003,2,442.34,0.15
8383,53606,1109,3,242.49,0.00
8384,53606,1093,1,184.25,0.10
8385,53606,1011,1,477.49,0.00
8386,53607,1148,1,269.92,0.00
8387,53607,1152,1,299.34,0.00
8388,53608,1080,1,64.77,0.00
8389,53608,1121,1,146.91,0.05
8390,53609,1141,1,257.84,0.10
8391,53609,1107,5,202.64,0.10
8392,53609,1100,2,436.19,0.05
8393,53610,1052,4,174.89,0.00
8394,53610,1185,4,5.22,0.10
8395,53610,1128,4,344.70,0.05
8396,53610,1148,1,261.11,0.20
8397,53611,1194,1,26.21,0.00
8398,53611,1174,5,167.78,0.00
8399,53611,1181,1,135.82,0.20
8400,53612,1088,2,372.98,0.10
8401,53612,1001,1,385.49,0.05
8402,53612,1012,1,219.19,0.05
8403,53613,1128,2,342.06,0.05
8404,53614,1081,3,36.57,0.00
8405,53614,1158,5,266.20,0.05
8406,53615,1053,1,74.40,0.05
8407,53616,1127,1,35.23,0.00
8408,53616,1033,1,524.98,0.05
8409,53616,1111,2,437.10,0.15
8410,53616,1196,1,158.98,0.10
8411,53617,1177,2,166.52,0.10
8412,53617,1133,2,294.58,0.05
8413,53618,1170,1,85.11,0.00
8414,53618,1130,1,101.38,0.20
8415,53618,1192,1,59.25,0.10
8416,53618,1085,3,102.09,0.10
8417,53618,1167,2,142.04,0.00
8418,53619,1059,5,80.98,0.00
8419,53619,1136,2,293.77,0.00
8420,53619,1074,2,137.96,0.10
8421,53619,1078,3,39.60,0.15
8422,53620,1050,1,235.70,0.00
8423,53621,1039,1,559.66,0.15
8424,53621,1025,1,393.12,0.20
8425,53621,1176,3,169.79,0.00
8426,53622,1019,3,484.11,0.15
8427,53622,1108,1,448.18,0.00
8428,53622,1075,1,60.24,0.25
8429,53622,1191,1,128.81,0.00
8430,53623,1154,1,116.64,0.00
8431,53623,1083,1,401.95,0.00
8432,53624,1048,1,24.42,0.05
8433,53624,1200,1,117.21,0.10
8434,53624,1054,2,36.57,0.20
8435,53625,1105,1,171.28,0.10
8436,53625,1133,1,301.50,0.00
8437,53625,1009,1,154.73,0.20
8438,53626,1111,1,443.31,0.00
8439,53626,1038,1,405.98,0.20
8440,53626,1158,1,272.04,0.10
8441,53627,1173,1,64.39,0.00
8442,53627,1052,2,178.63,0.25
8443,53627,1184,5,48.83,0.00
8444,53627,1057,1,134.86,0.10
8445,53628,1070,5,195.62,0.00
8446,53628,1085,1,101.25,0.15
8447,53628,1160,1,61.59,0.20
8448,53628,1094,1,398.68,0.00
8449,53629,1131,1,305.46,0.25
8450,53630,1066,2,84.73,0.10
8451,53630,1147,1,220.51,0.05
8452,53631,1014,4,80.47,0.05
8453,53631,1015,1,501.51,0.10
8454,53631,1182,2,113.85,0.05
8455,53631,1107,1,212.73,0.10
8456,53632,1105,2,178.78,0.05
8457,53632,1038,4,390.92,0.15
8458,53633,1045,4,31.31,0.05
8459,53633,1096,2,188.92,0.20
8460,53634,1056,2,224.71,0.00
8461,53634,1029,3,126.44,0.00
8462,53635,1090,1,187.00,0.00
8463,53636,1164,1,62.11,0.00
8464,53636,1095,2,90.60,0.05
8465,53636,1055,1,122.77,0.00
8466,53636,1028,2,382.86,0.10
8467,53637,1173,1,60.64,0.25
8468,53637,1147,1,234.03,0.00
8469,53638,1052,1,176.36,0.05
8470,53639,1073,1,107.38,0.05
8471,53639,1088,1,374.95,0.00
8472,53640,1181,2,133.69,0.15
8473,53641,1064,1,14.37,0.05
8474,53641,1063,3,10.36,0.20
8475,53641,1092,1,441.06,0.25
8476,53642,1047,2,197.11,0.00
8477,53642,1149,3,149.68,0.00
8478,53643,1100,1,432.38,0.20
8479,53643,1171,1,141.87,0.00
8480,53643,1063,1,10.33,0.15
8481,53644,1031,3,601.34,0.25
8482,53645,1015,1,505.10,0.15
8483,53645,1046,1,36.91,0.10
8484,53645,1002,1,189.53,0.20
8485,53645,1047,4,194.57,0.25
8486,53645,1167,1,146.36,0.00
8487,53646,1014,1,78.22,0.00
8488,53646,1105,1,172.48,0.00
8489,53646,1082,1,105.70,0.00
8490,53647,1083,1,372.30,0.10
8491,53648,1112,1,250.66,0.00
8492,53648,1034,1,156.46,0.20
8493,53648,1039,1,537.18,0.15
8494,53648,1149,1,158.22,0.10
8495,53649,1133,2,298.50,0.05
8496,53650,1007,4,39.12,0.20
8497,53650,1114,1,228.31,0.00
8498,53651,1016,1,494.47,0.15
8499,53652,1134,1,219.57,0.10
8500,53652,1048,3,24.29,0.05
8501,53653,1130,1,99.44,0.05
8502,53654,1103,2,226.16,0.15
8503,53654,1052,1,179.90,0.00
8504,53654,1177,3,168.35,0.20
8505,53655,1153,2,59.69,0.00
8506,53655,1194,1,27.26,0.05
8507,53656,1196,1,166.68,0.10
8508,53657,1173,1,63.25,0.00
8509,53657,1148,3,267.67,0.00
8510,53657,1149,1,158.36,0.00
8511,53657,1023,1,72.62,0.00
8512,53658,1186,4,98.34,0.00
8513,53659,1063,1,10.51,0.00
8514,53659,1160,1,62.77,0.10
8515,53659,1185,1,5.22,0.00
8516,53659,1045,3,30.58,0.20
8517,53659,1124,1,93.53,0.15
8518,53660,1022,1,156.80,0.05
8519,53660,1163,2,9.62,0.00
8520,53661,1050,1,240.03,0.05
8521,53662,1071,1,124.99,0.20
8522,53662,1182,1,108.30,0.00
8523,53662,1134,2,223.23,0.00
8524,53662,1041,2,141.89,0.00
8525,53662,1126,1,115.76,0.15
8526,53663,1119,5,399.76,0.00
8527,53663,1008,1,399.58,0.25
8528,53664,1042,1,150.91,0.00
8529,53665,1163,1,9.17,0.10
8530,53665,1166,1,149.93,0.15
8531,53666,1133,1,302.78,0.00
8532,53667,1083,1,400.70,0.05
8533,53667,1003,1,464.07,0.00
8534,53667,1098,1,199.70,0.20
8535,53667,1107,1,205.23,0.05
8536,53667,1007,2,40.40,0.00
8537,53668,1195,2,171.45,0.00
8538,53668,1124,1,87.80,0.15
8539,53668,1123,2,81.72,0.05
8540,53668,1169,3,45.35,0.05
8541,53669,1030,2,121.10,0.05
8542,53669,1004,1,523.75,0.20
8543,53669,1155,2,287.66,0.00
8544,53670,1140,1,100.71,0.05
8545,53671,1131,1,299.10,0.20
8546,53672,1168,2,157.01,0.05
8547,53672,1028,1,413.38,0.10
8548,53673,1052,2,176.20,0.00
8549,53673,1166,2,141.99,0.00
8550,53673,1051,1,13.06,0.00
8551,53673,1066,1,84.71,0.00
8552,53674,1109,3,255.83,0.05
8553,53674,1188,2,67.63,0.20
8554,53674,1149,3,149.34,0.10
8555,53674,1004,1,521.69,0.00
8556,53674,1066,2,86.54,0.10
8557,53675,1051,2,12.44,0.00
8558,53675,1075,2,58.09,0.00
8559,53676,1103,1,220.77,0.25
8560,53676,1022,1,150.07,0.15
8561,53676,1053,4,76.58,0.00
8562,53677,1074,2,136.47,0.15
8563,53677,1091,1,339.66,0.00
8564,53677,1175,1,118.78,0.00
8565,53677,1116,1,41.84,0.00
8566,53678,1034,2,159.77,0.00
8567,53678,1048,2,24.91,0.15
8568,53679,1148,1,261.35,0.15
8569,53679,1106,2,121.63,0.00
8570,53680,1038,1,391.16,0.00
8571,53680,1144,1,290.63,0.00
8572,53680,1075,2,60.04,0.00
8573,53680,1077,1,111.10,0.00
8574,53681,1149,1,151.46,0.00
8575,53681,1087,2,212.85,0.00
8576,53681,1129,3,33.99,0.00
8577,53682,1164,2,61.95,0.05
8578,53683,1158,1,265.00,0.10
8579,53683,1108,4,426.94,0.00
8580,53683,1034,2,152.77,0.00
8581,53683,1125,2,240.41,0.20
8582,53683,1106,1,125.68,0.05
8583,53684,1101,4,420.94,0.00
8584,53684,1158,1,270.78,0.00
8585,53685,1185,1,5.34,0.20
8586,53685,1119,2,402.33,0.00
8587,53685,1027,1,181.34,0.25
8588,53686,1014,1,76.99,0.00
8589,53687,1067,1,226.65,0.20
8590,53687,1139,1,44.59,0.10
8591,53687,1123,2,80.89,0.05
8592,53687,1009,3,152.33,0.15
8593,53688,1012,1,215.83,0.10
8594,53688,1109,1,256.60,0.00
8595,53689,1106,1,122.93,0.05
8596,53689,1032,3,356.10,0.00
8597,53690,1048,1,24.95,0.10
8598,53690,1120,4,278.61,0.00
8599,53691,1075,2,55.96,0.10
8600,53691,1128,1,335.62,0.10
8601,53692,1186,5,98.81,0.00
8602,53693,1194,1,27.54,0.10
8603,53693,1131,1,297.51,0.15
8604,53694,1085,1,98.55,0.10
8605,53694,1068,4,30.80,0.25
8606,53694,1019,1,512.59,0.00
8607,53694,1180,2,23.36,0.10
8608,53695,1143,1,181.03,0.00
8609,53695,1106,3,123.81,0.05
8610,53695,1111,1,434.48,0.10
8611,53696,1090,2,200.08,0.20
8612,53696,1086,3,430.40,0.10
8613,53696,1151,1,307.97,0.10
8614,53697,1182,2,110.58,0.00
8615,53697,1106,3,125.45,0.00
8616,53698,1178,1,168.47,0.25
8617,53699,1151,2,309.26,0.15
8618,53699,1083,1,379.66,0.15
8619,53699,1182,1,111.98,0.10
8620,53700,1044,1,246.45,0.00
8621,53701,1139,1,44.74,0.20
8622,53701,1038,1,407.43,0.20
8623,53702,1159,2,151.27,0.10
8624,53702,1200,1,117.49,0.00
8625,53703,1115,2,75.95,0.00
8626,53703,1124,3,90.39,0.00
8627,53704,1080,1,67.78,0.25
8628,53704,1045,1,33.01,0.25
8629,53704,1047,1,203.13,0.00
8630,53704,1059,2,81.36,0.00
8631,53705,1193,1,73.13,0.00
8632,53706,1044,1,254.55,0.10
8633,53707,1168,2,152.47,0.05
8634,53707,1103,1,221.87,0.00
8635,53708,1197,1,59.75,0.05
8636,53708,1192,1,61.46,0.15
8637,53709,1121,1,155.07,0.00
8638,53709,1020,2,507.62,0.00
8639,53709,1196,1,158.00,0.10
8640,53709,1019,2,501.47,0.00
8641,53709,1178,2,171.83,0.00
8642,53710,1156,1,327.57,0.00
8643,53710,1030,1,120.06,0.00
8644,53711,1082,1,108.72,0.00
8645,53711,1124,4,90.30,0.10
8646,53711,1113,1,29.33,0.00
8647,53712,1170,1,84.23,0.00
8648,53712,1087,4,210.92,0.15
8649,53713,1038,1,392.42,0.05
8650,53713,1101,1,448.36,0.15
8651,53714,1197,1,57.22,0.00
8652,53714,1091,2,329.83,0.05
8653,53714,1008,1,403.78,0.10
8654,53715,1155,2,282.96,0.00
8655,53716,1134,3,213.08,0.00
8656,53717,1187,1,137.79,0.00
8657,53718,1035,1,208.24,0.15
8658,53718,1120,1,272.81,0.20
8659,53718,1178,3,176.64,0.05
8660,53719,1187,3,135.34,0.15
8661,53719,1198,1,4.94,0.00
8662,53720,1109,1,248.98,0.05
8663,53720,1055,1,117.71,0.05
8664,53721,1180,3,23.96,0.00
8665,53722,1143,1,170.30,0.15
8666,53723,1172,1,9.28,0.00
8667,53724,1134,1,225.97,0.15
8668,53724,1078,1,37.78,0.05
8669,53725,1067,2,225.32,0.10
8670,53725,1173,2,62.09,0.00
8671,53726,1173,1,64.60,0.20
8672,53726,1182,2,113.11,0.05
8673,53726,1002,1,186.17,0.05
8674,53727,1020,4,522.85,0.15
8675,53727,1041,1,145.71,0.10
8676,53728,1142,1,228.95,0.00
8677,53728,1089,1,47.50,0.00
8678,53729,1022,1,151.65,0.15
8679,53729,1067,1,217.88,0.00
8680,53730,1057,2,127.72,0.10
8681,53731,1151,1,321.82,0.15
8682,53731,1157,1,96.91,0.00
8683,53731,1029,2,122.03,0.10
8684,53732,1180,1,24.08,0.15
8685,53733,1047,1,203.58,0.15
8686,53733,1121,1,152.92,0.00
8687,53733,1124,1,91.73,0.00
8688,53733,1052,1,168.07,0.15
8689,53734,1119,5,416.75,0.00
8690,53734,1051,1,13.08,0.25
8691,53735,1175,1,120.01,0.15
8692,53736,1016,1,470.76,0.20
8693,53736,1182,1,111.09,0.10
8694,53737,1191,1,128.45,0.20
8695,53737,1018,2,247.82,0.00
8696,53737,1188,4,66.91,0.20
8697,53737,1074,2,138.22,0.25
8698,53738,1183,1,75.10,0.05
8699,53738,1114,2,219.83,0.25
8700,53738,1145,1,151.83,0.15
8701,53738,1081,1,37.87,0.15
8702,53739,1051,3,12.96,0.10
8703,53739,1145,1,153.58,0.10
8704,53739,1057,2,129.30,0.00
8705,53739,1105,1,175.26,0.20
8706,53740,1041,2,148.93,0.00
8707,53740,1188,3,68.82,0.10
8708,53740,1084,1,106.55,0.05
8709,53741,1106,1,118.24,0.00
8710,53741,1022,2,158.15,0.25
8711,53742,1163,2,9.67,0.10
8712,53742,1075,1,58.57,0.10
8713,53742,1062,1,193.36,0.10
8714,53743,1127,1,35.03,0.00
8715,53743,1158,1,272.02,0.15
8716,53743,1086,3,410.85,0.10
8717,53744,1141,2,244.10,0.00
8718,53744,1048,2,25.27,0.00
8719,53745,1115,3,77.50,0.00
8720,53745,1082,1,110.95,0.00
8721,53745,1039,1,534.07,0.05
8722,53746,1017,2,335.64,0.00
8723,53746,1063,1,9.98,0.15
8724,53746,1013,2,571.14,0.10
8725,53746,1145,1,153.91,0.05
8726,53747,1066,1,86.16,0.00
8727,53748,1004,1,552.83,0.00
8728,53748,1065,1,224.76,0.05
8729,53749,1169,3,45.22,0.05
8730,53749,1028,1,382.14,0.00
8731,53750,1030,3,118.60,0.15
8732,53750,1096,1,200.20,0.05
8733,53750,1095,1,91.79,0.00
8734,53750,1111,1,428.41,0.25
8735,53751,1132,2,136.97,0.10
8736,53751,1148,1,259.14,0.25
8737,53751,1025,3,378.57,0.00
8738,53751,1082,1,108.74,0.00
8739,53751,1096,2,187.27,0.00
8740,53752,1063,1,10.24,0.15
8741,53753,1177,1,168.44,0.10
8742,53753,1131,1,305.29,0.10
8743,53754,1092,2,427.10,0.05
8744,53754,1179,1,171.51,0.10
8745,53754,1122,2,187.59,0.25
8746,53754,1038,2,415.81,0.05
8747,53755,1129,5,35.39,0.05
8748,53755,1015,3,523.03,0.00
8749,53755,1049,1,252.55,0.00
8750,53755,1009,2,149.26,0.05
8751,53756,1041,1,148.46,0.00
8752,53757,1145,5,153.63,0.10
8753,53758,1128,1,353.21,0.05
8754,53758,1133,1,284.62,0.00
8755,53759,1124,5,93.86,0.05
8756,53759,1086,1,422.41,0.00
8757,53760,1094,1,393.65,0.00
8758,53760,1091,4,324.82,0.00
8759,53761,1022,1,161.32,0.00
8760,53761,1051,1,12.31,0.10
8761,53761,1028,1,389.71,0.00
8762,53761,1011,1,493.57,0.05
8763,53762,1034,2,152.88,0.00
8764,53762,1104,2,189.77,0.10
8765,53763,1038,1,408.95,0.25
8766,53764,1139,2,46.29,0.00
8767,53765,1194,1,27.26,0.00
8768,53765,1056,4,211.90,0.05
8769,53765,1044,1,258.48,0.05
8770,53765,1160,1,62.72,0.00
8771,53766,1123,2,81.83,0.00
8772,53767,1141,2,252.02,0.05
8773,53767,1082,4,109.17,0.10
8774,53767,1032,3,342.45,0.10
8775,53768,1159,3,146.89,0.00
8776,53769,1075,3,58.49,0.10
8777,53769,1183,2,70.85,0.00
8778,53770,1128,3,351.29,0.05
8779,53771,1132,3,139.23,0.05
8780,53771,1017,1,330.55,0.20
8781,53772,1141,3,259.32,0.05
8782,53772,1175,1,118.49,0.00
8783,53773,1131,3,302.61,0.05
8784,53773,1104,5,187.09,0.00
8785,53773,1075,1,57.49,0.00
8786,53774,1139,3,44.86,0.00
8787,53774,1055,4,123.19,0.05
8788,53775,1135,2,232.19,0.05
8789,53775,1173,1,61.79,0.25
8790,53775,1088,1,374.17,0.20
8791,53775,1107,1,214.40,0.00
8792,53775,1192,1,58.19,0.00
8793,53776,1046,1,37.40,0.00
8794,53776,1084,1,107.05,0.00
8795,53777,1089,2,48.01,0.15
8796,53777,1162,1,149.58,0.20
8797,53778,1025,1,395.05,0.10
8798,53779,1200,1,120.86,0.00
8799,53779,1139,1,47.74,0.10
8800,53779,1003,2,451.97,0.00
8801,53779,1044,1,258.80,0.10
8802,53779,1184,1,47.84,0.00
8803,53780,1156,1,320.63,0.15
8804,53781,1101,1,439.42,0.00
8805,53781,1096,1,197.36,0.05
8806,53782,1006,2,153.63,0.15
8807,53782,1134,4,211.94,0.00
8808,53782,1189,3,121.22,0.05
8809,53783,1014,1,81.18,0.00
8810,53783,1136,1,298.81,0.05
8811,53783,1128,1,345.10,0.00
8812,53783,1154,1,118.59,0.00
8813,53784,1135,2,238.52,0.10
8814,53784,1044,1,250.65,0.10
8815,53785,1028,1,405.41,0.25
8816,53786,1085,4,103.61,0.05
8817,53787,1067,1,215.14,0.00
8818,53787,1164,2,60.89,0.00
8819,53787,1056,1,212.71,0.00
8820,53787,1105,2,172.19,0.00
8821,53788,1169,3,42.27,0.00
8822,53788,1064,3,14.58,0.00
8823,53789,1090,1,189.75,0.15
8824,53789,1195,2,167.02,0.00
8825,53790,1140,1,99.95,0.00
8826,53790,1016,2,486.05,0.00
8827,53791,1060,1,160.44,0.05
8828,53791,1077,1,118.10,0.00
8829,53791,1169,3,42.26,0.05
8830,53792,1165,2,141.77,0.00
8831,53793,1097,1,116.38,0.15
8832,53793,1056,1,225.00,0.00
8833,53793,1160,1,64.05,0.05
8834,53794,1155,1,281.28,0.00
8835,53794,1132,1,138.61,0.00
8836,53794,1028,2,404.43,0.10
8837,53794,1161,2,154.99,0.00
8838,53795,1047,3,194.24,0.05
8839,53795,1053,1,72.50,0.05
8840,53796,1036,1,140.50,0.05
8841,53797,1017,1,330.88,0.00
8842,53797,1037,2,544.22,0.00
8843,53798,1136,2,295.65,0.05
8844,53798,1120,1,279.13,0.10
8845,53799,1090,1,189.36,0.00
8846,53800,1036,2,147.26,0.25
8847,53801,1074,1,137.69,0.20
8848,53801,1076,1,240.85,0.05
8849,53801,1034,1,158.85,0.25
8850,53801,1167,1,146.32,0.15
8851,53801,1184,3,49.56,0.20
8852,53802,1189,1,124.60,0.05
8853,53802,1149,3,161.42,0.20
8854,53803,1121,2,149.07,0.10
8855,53803,1159,2,150.99,0.20
8856,53803,1167,2,140.84,0.05
8857,53803,1058,1,220.81,0.20
8858,53803,1158,1,265.59,0.05
8859,53804,1074,2,141.57,0.00
8860,53804,1148,1,255.67,0.10
8861,53804,1035,1,213.15,0.00
8862,53804,1056,1,225.59,0.05
8863,53804,1083,1,393.80,0.20
8864,53805,1190,1,60.48,0.05
8865,53805,1069,5,26.40,0.00
8866,53805,1007,1,40.44,0.05
8867,53806,1038,3,411.85,0.00
8868,53806,1018,1,248.73,0.00
8869,53806,1156,1,316.34,0.15
8870,53807,1127,3,34.19,0.05
8871,53807,1190,1,60.65,0.00
8872,53808,1060,2,161.08,0.05
8873,53809,1123,1,77.99,0.05
8874,53809,1043,3,108.09,0.00
8875,53809,1198,1,5.00,0.25
8876,53809,1110,1,76.21,0.25
8877,53810,1193,1,76.56,0.10
8878,53810,1011,1,507.21,0.20
8879,53811,1182,1,111.78,0.25
8880,53811,1081,1,36.25,0.10
8881,53811,1194,1,26.75,0.00
8882,53812,1144,1,308.38,0.00
8883,53813,1070,4,191.78,0.05
8884,53814,1074,1,138.22,0.05
8885,53814,1198,4,4.99,0.15
8886,53814,1157,1,94.56,0.05
8887,53814,1070,2,196.81,0.25
8888,53815,1138,1,56.80,0.20
8889,53815,1069,1,27.34,0.15
8890,53815,1076,3,252.39,0.00
8891,53816,1003,1,462.94,0.20
8892,53816,1017,1,321.34,0.20
8893,53816,1001,2,403.07,0.20
8894,53816,1085,2,98.77,0.00
8895,53816,1111,2,447.77,0.00
8896,53817,1125,2,247.14,0.10
8897,53817,1150,3,35.58,0.20
8898,53818,1199,1,79.33,0.25
8899,53818,1173,2,62.68,0.00
8900,53819,1118,1,107.57,0.00
8901,53819,1093,1,186.80,0.10
8902,53820,1127,4,35.42,0.15
8903,53820,1165,2,145.14,0.10
8904,53820,1195,2,173.59,0.10
8905,53820,1014,2,77.53,0.25
8906,53820,1114,1,234.67,0.05
8907,53821,1074,4,141.76,0.05
8908,53821,1037,4,514.82,0.20
8909,53821,1101,2,447.55,0.00
8910,53821,1160,1,61.09,0.05
8911,53822,1184,1,50.55,0.15
8912,53823,1166,2,149.52,0.10
8913,53824,1050,5,241.83,0.00
8914,53825,1162,1,148.95,0.20
8915,53825,1115,3,77.91,0.00
8916,53825,1167,1,138.18,0.05
8917,53826,1105,2,170.11,0.05
8918,53827,1092,1,436.67,0.10
8919,53828,1193,1,74.92,0.15
8920,53828,1179,1,168.45,0.10
8921,53828,1084,3,114.00,0.05
8922,53828,1106,2,124.18,0.05
8923,53828,1005,2,266.45,0.20
8924,53829,1060,2,149.96,0.00
8925,53830,1185,1,5.27,0.15
8926,53830,1067,1,225.85,0.00
8927,53830,1082,2,110.15,0.15
8928,53831,1048,2,24.53,0.10
8929,53831,1043,1,103.85,0.05
8930,53831,1059,2,82.94,0.00
8931,53831,1159,3,146.75,0.00
8932,53832,1162,1,146.42,0.10
8933,53833,1094,2,379.15,0.15
8934,53834,1071,2,122.40,0.10
8935,53835,1105,4,171.05,0.10
8936,53835,1032,1,347.51,0.25
8937,53836,1134,3,216.81,0.15
8938,53837,1080,1,64.08,0.20
8939,53838,1040,3,175.54,0.15
8940,53838,1087,2,216.96,0.05
8941,53838,1094,1,399.06,0.00
8942,53838,1022,1,152.11,0.00
8943,53839,1103,1,219.53,0.15
8944,53840,1174,1,180.91,0.00
8945,53841,1123,1,76.41,0.05
8946,53841,1160,1,64.17,0.00
8947,53841,1056,2,228.04,0.05
8948,53841,1134,1,214.43,0.10
8949,53842,1020,1,512.19,0.00
8950,53842,1039,2,539.90,0.00
8951,53842,1034,1,160.59,0.00
8952,53843,1105,3,176.74,0.20
8953,53844,1128,1,342.90,0.00
8954,53844,1076,1,243.71,0.15
8955,53844,1147,1,231.23,0.05
8956,53844,1051,1,13.21,0.00
8957,53845,1047,2,207.89,0.20
8958,53845,1032,2,345.26,0.00
8959,53846,1109,2,259.48,0.05
8960,53846,1104,1,183.58,0.00
8961,53847,1081,1,36.51,0.25
8962,53848,1090,2,196.49,0.10
8963,53849,1185,1,5.10,0.05
8964,53850,1128,3,348.72,0.05
8965,53850,1192,3,58.62,0.00
8966,53850,1023,1,70.11,0.10
8967,53850,1170,1,85.43,0.05
8968,53851,1190,2,59.56,0.00
8969,53851,1025,4,381.97,0.25
8970,53851,1027,4,178.46,0.15
8971,53851,1136,2,293.04,0.00
8972,53852,1138,1,57.76,0.00
8973,53853,1132,1,130.58,0.10
8974,53853,1017,5,337.90,0.05
8975,53854,1130,2,97.04,0.10
8976,53854,1177,1,165.66,0.00
8977,53854,1185,1,5.30,0.00
8978,53854,1009,1,154.29,0.00
8979,53854,1167,1,146.67,0.00
8980,53855,1039,1,534.16,0.15
8981,53855,1013,1,558.83,0.25
8982,53856,1013,2,573.83,0.00
8983,53856,1034,1,154.78,0.00
8984,53857,1114,1,222.89,0.25
8985,53857,1024,3,86.22,0.05
8986,53857,1103,1,227.92,0.10
8987,53857,1043,1,107.03,0.00
8988,53857,1092,2,447.96,0.15
8989,53858,1200,3,117.92,0.10
8990,53859,1172,1,9.24,0.00
8991,53859,1142,2,233.02,0.00
8992,53860,1105,1,178.05,0.00
8993,53860,1178,1,173.41,0.10
8994,53861,1088,1,350.24,0.05
8995,53862,1115,1,77.47,0.00
